images,captions
Indigo_Bunting_0028_12335.jpg,"a blue bird with a downwards-curved beak, gray tarsus and brown-tipped wings."
Indigo_Bunting_0068_13081.jpg,the bird has variations of blue in the feathers and has a gray beak.
Indigo_Bunting_0022_12781.jpg,"this bright blue bird has a black cheeks, a black and white short beak, and black feathers on the wings and tail."
Indigo_Bunting_0026_11964.jpg,a small bright blue bird with black tail feathers and a yellow beak.
Indigo_Bunting_0036_13716.jpg,a medium sized bird with blue tones all over and gray tipped wings
Indigo_Bunting_0010_13000.jpg,"this bird has a wide curved bill, a dark blue crown, and a medium blue throat, breast, and belly."
Indigo_Bunting_0060_14495.jpg,"a small bird with a blue body, and a gray tail."
Indigo_Bunting_0025_12532.jpg,"this bird is mostly blue with gray primaries, and a short pointy bill."
Indigo_Bunting_0006_14317.jpg,this is a blue bird with a small white pointed beak.
Indigo_Bunting_0074_12829.jpg,"this bird has a short white bill along with a vibrant blue belly, and fluffy blue breast."
Indigo_Bunting_0033_12777.jpg,"a bird with a blue breast, black eye patch, short, white bill and black tarsus and thighs."
Indigo_Bunting_0047_12966.jpg,the bird has a long blue belly and a small bill.
Indigo_Bunting_0077_14060.jpg,a dark blue bird with gray interspersed in its wings.
Indigo_Bunting_0034_12464.jpg,the bird is blue with a dark gray tail feather.
Indigo_Bunting_0055_13473.jpg,"a round bird with an all blue body, and black eye ring and bill."
Indigo_Bunting_0049_13641.jpg,this is a blue bird with black wings and a large pointy beak.
Indigo_Bunting_0003_13049.jpg,this bird is blue with black tail feathers and has a very short beak.
Indigo_Bunting_0058_12207.jpg,a medium sized bird that has tones of blue and a medium sized thick bill
Indigo_Bunting_0056_12637.jpg,a blue bird with black and white striped wings and black eyes.
Indigo_Bunting_0004_13195.jpg,a blue and turquoise plump bird with black eyes and a small sand colored beak.
Indigo_Bunting_0001_12469.jpg,"this is a bright blue bird with a black throat and light blue bill, tarsus and feet."
Indigo_Bunting_0059_11596.jpg,"this blue and black bird, has a blue breast and a small bill."
Indigo_Bunting_0024_13523.jpg,"a small, colorful bird covered in bright blue feathers with the exception of its wings which are dark green and blue."
Indigo_Bunting_0040_11805.jpg,"this bird is vivid blue in color, with a blue and black beak and a black eye ring."
Indigo_Bunting_0063_11820.jpg,this bird is blue with some black feathers on its wing.
Indigo_Bunting_0082_11907.jpg,this is a blue bird with a black wing and a white beak.
Indigo_Bunting_0084_11848.jpg,a small bird that is mostly dark blue with a black eye ring.
Indigo_Bunting_0066_12869.jpg,"this bird has a unique, dirty aqua color scattered throughout its feathers, standing at a medium size with black tail feathers and wing tips."
Indigo_Bunting_0054_12213.jpg,"this royal blue bird has black tipped wings, a black mask, and black bill."
Indigo_Bunting_0018_11883.jpg,the bird has a blue crown and a small blue bill.
Indigo_Bunting_0013_12949.jpg,the bird is blue with a long tail with gray tip.
Indigo_Bunting_0039_12756.jpg,"this bird has a bright blue head and chest, a black eye ring, and green primaries."
Indigo_Bunting_0021_13979.jpg,"this bird has ruffled feathers on the top of it's head, it is all blue with it's head being a darker blue and the wings and tail have some black and brown mixed in."
Indigo_Bunting_0053_13391.jpg,"a bird with a small triangular bill, black cheek patch, and blue plumage across its body."
Indigo_Bunting_0080_13416.jpg,this bird is vibrant blue in color with a small gray beak and black eye rings.
Indigo_Bunting_0075_12835.jpg,"this is a small bird with its body covered in blue feathers, and some brown feathers on its wings."
Indigo_Bunting_0002_12163.jpg,"the small bird has a bright blue colored body, a white short beak, and gray tips on the tail."
Indigo_Bunting_0071_11639.jpg,this is a round small completely blue bird with a small beak.
Indigo_Bunting_0037_14128.jpg,"the bird is a bright bluish green color, in front of the eye is a black patch, and the blue wings are black tipped."
Indigo_Bunting_0015_12632.jpg,this is a blue and brown bird with a small white beak.
Swainson_Warbler_0013_794892.jpg,"a bird with a pointed triangular bill, yellow eyebrow, and brown plumage across its body."
Swainson_Warbler_0027_794877.jpg,this is a bird with a white breast and dark brown wings.
Swainson_Warbler_0045_794876.jpg,the bird has a long black bill and a black eye ring.
Swainson_Warbler_0024_794885.jpg,this is a bird with a white belly and green wings.
Swainson_Warbler_0054_174689.jpg,the yellow and brown markings of this bird make it blend in to the ground.
Swainson_Warbler_0002_174683.jpg,"this dull colored bird has a large, puffy body, with a small head."
Swainson_Warbler_0040_794860.jpg,"a small bird with a gray and cream colored breast, belly and throat, brown secondaries and coverts, and a brown stripe around its eye."
Swainson_Warbler_0029_794883.jpg,this bird is white and gray in color with a long pointy beak and black eye ring.
Swainson_Warbler_0036_174699.jpg,the bird has a gray body and a light colored belly.
Swainson_Warbler_0018_174715.jpg,a small gray bird with brown feathers and a gray beak.
Swainson_Warbler_0038_794882.jpg,a small bird with has a white breast with black eyeing.
Swainson_Warbler_0004_794874.jpg,"the bird has a yellowish, brown crown, wings, and rectrices and a lighter, yellow-brown belly and abdomen."
Swainson_Warbler_0051_794900.jpg,a brown warbler that is 0ff-white on ite ventral side and brown all over its dorsal side.
Swainson_Warbler_0037_174691.jpg,"a very small bird with a head that is relatively small to it's body, with a light brown beak and crown, with a pale yellow breast."
Swainson_Warbler_0026_794884.jpg,a brown bird with a tan belly and breast with a sharp black bill.
Swainson_Warbler_0019_174692.jpg,"this small bird has a white turning to yellow belly, brown wings, brown beak and beige head with a dark brown crown and dark brown stripe through the eye."
Swainson_Warbler_0039_794859.jpg,the bird is a light brown with darker shades on the crown and wings.
Swainson_Warbler_0011_174680.jpg,"there is a small bird with a white belly, brown wings, and a sharp black beak."
Swainson_Warbler_0003_794866.jpg,"a small bird with a dark eye and brownish colored bill, with light colored breast and belly."
Swainson_Warbler_0012_174739.jpg,"a small brown bird with a white breast, belly and abdomen."
Swainson_Warbler_0047_794870.jpg,this is a small gray bird with a long pointy beak.
Swainson_Warbler_0044_794894.jpg,"a bird with pink feet and beak, white from throat to abdomen and tan from crown down the nape to the tip of the tail."
Swainson_Warbler_0041_794893.jpg,"a small bird with a pointed bill, brown head with yellowish nape, and yellow and brown covering the rest of its body."
Swainson_Warbler_0008_794886.jpg,a puffy bird with a beige underbelly and dark beak.
Swainson_Warbler_0007_174745.jpg,"a bird with a fluffy white breast, gray head and cream colored, short bill."
Swainson_Warbler_0056_794871.jpg,this small yellow bird has an open mouth and red feet.
Swainson_Warbler_0049_794880.jpg,the bird has a black eye ring and short brown bill.
Swainson_Warbler_0035_174741.jpg,"this is a bird with a tan belly, brown wings and a pointy beak."
Swainson_Warbler_0020_794863.jpg,"the brown wings have black wing bars, the bill is short and pointed, and the head is small compared to the body"
Swainson_Warbler_0053_174678.jpg,"this is a mostly brown bird with a short, sharp bill."
Swainson_Warbler_0017_174685.jpg,a light brown bird with a sharp beak and light brown breast.
Swainson_Warbler_0055_794899.jpg,a small bird that is brown with an open mouth.
Swainson_Warbler_0025_794881.jpg,this bird has a white belly and breast with brown crown and superciliary.
Swainson_Warbler_0005_794888.jpg,this bird is nearly all gray with a darker crown and nape.
Swainson_Warbler_0028_794896.jpg,"this little bird has a white belly and breast, with brown crown and sueperciliary."
Swainson_Warbler_0032_174728.jpg,"green bird green body, green abdomen and black tail green head"
Swainson_Warbler_0050_794861.jpg,"this bird is a small bird with an elongated, pointed bill, a cream stripe above it's eye and brown feathers on it's wings."
Swainson_Warbler_0009_174746.jpg,this bird has dark gray feathers on it's back.
Swainson_Warbler_0023_174717.jpg,"a tiny bird that is brown and white that has a tiny, but long beak, and dark stripe through his eye."
Swainson_Warbler_0034_794890.jpg,the bird has a black eye ring and a black bill that is medium sized.
Swainson_Warbler_0006_794857.jpg,"the bird has brown crown, nape, wings, rectrices and beak, and pink tarsus and feet, it has sharp and pointy beak."
Swainson_Warbler_0031_174696.jpg,the bird has a light yellow abdomen and side with dark brown coverts and crown.
Swainson_Warbler_0042_794895.jpg,a small sized bird that has a cream belly and a short pointed bill
Swainson_Warbler_0014_794858.jpg,"this bird has a large light brown bill, a white eyebrow, and a medium brown crown."
Swainson_Warbler_0015_794891.jpg,this smaller bird has a white belly and breast with brown crown and superciliary.
Swainson_Warbler_0001_794869.jpg,this is a small brown bird with a white breast and a pointy beak
Swainson_Warbler_0052_794875.jpg,"this gray bird has a large white belly, and sharp bill."
Swainson_Warbler_0046_794872.jpg,"small bird with a light brown head, breast and belly, with a brown nape, back, and wings."
Swainson_Warbler_0021_794898.jpg,"a white breasted bird with black superciliary, brown primaries, and a short pointed bill."
Swainson_Warbler_0033_794856.jpg,"a tiny bird, with a small head, pink pointy bill, white eyebrows, brown wings, white from throat to belly."
Swainson_Warbler_0022_794868.jpg,a brown bird with a slightly lighter color breast and orange coverts and feet.
Swainson_Warbler_0030_794864.jpg,"this bird has a white belly and breast, brown crown and wings, and a white eyebrow and cheek patch."
Swainson_Warbler_0010_174724.jpg,this bird has a gray belly and brown wings.
Swainson_Warbler_0016_174705.jpg,"a singing bird with a yellow breast, a white neck, and a black superciliary."
Swainson_Warbler_0048_794887.jpg,this is a white and brown bird with a large pink mouth and pink feet
Swainson_Warbler_0043_794865.jpg,"the bird has a gray breast and belly, and a medium sized head and bill"
Magnolia_Warbler_0092_165807.jpg,"this bird has a yellow belly, black feathers, white crown and a small black beak."
Magnolia_Warbler_0067_165484.jpg,"a bird with a yellow and black striped breast, gray wings, white wing bars and eyebrows and a gray crown."
Magnolia_Warbler_0111_165478.jpg,"the bird is yellow, black and white with a short black beak."
Magnolia_Warbler_0122_165940.jpg,"a small bird with a yellow chest, brown back and wings and white under the rectrices."
Magnolia_Warbler_0123_166389.jpg,"a small colorful bird that has a speckled yellow and black breast and belly, and a small pointed beak."
